period,n_speeches,n_speakers,is_sparse,mean_log_words,share_truncated,att_pi,att_y,att_fs,att_unc,att_pi_corr,att_y_corr,att_fs_corr,att_unc_corr,vol_pi,vol_y,vol_fs,vol_unc,out_pi,disp_pi,polar_pi,share_up_pi,share_down_pi,out_y,disp_y,polar_y,share_up_y,share_down_y
2001Q3,13.0,5.0,False,7.82664748733259,0.7692307692307693,0.5384615384615384,0.6153846153846154,0.46153846153846156,0.3076923076923077,0.45701357466063336,0.5512820512820512,0.46153846153846156,0.3076923076923077,7.0,8.0,6.0,4.0,-0.42857142857142855,0.7867957924694431,0.4,0.14285714285714285,0.5714285714285714,0.0,0.9258200997725514,1.0,0.375,0.375
2001Q4,22.0,5.0,False,7.86176385298005,0.7727272727272727,0.7272727272727273,0.6818181818181818,0.36363636363636365,0.2727272727272727,0.6791443850267379,0.6287878787878787,0.36363636363636365,0.2727272727272727,16.0,15.0,8.0,6.0,-0.125,0.6191391873668903,0.6666666666666666,0.125,0.25,0.13333333333333333,0.7432233529572065,0.75,0.3333333333333333,0.2
2002Q1,20.0,6.0,False,8.098214648560196,0.8,0.65,0.75,0.55,0.5,0.588235294117647,0.7083333333333333,0.55,0.5,13.0,15.0,11.0,10.0,-0.5384615384615384,0.5188745216627708,0.0,0.0,0.5384615384615384,0.6,0.6324555320336759,0.18181818181818182,0.6666666666666666,0.06666666666666667
2002Q2,18.0,6.0,False,8.018407343350695,0.8888888888888888,0.5555555555555556,0.7222222222222222,0.5,0.4444444444444444,0.4771241830065359,0.6759259259259258,0.5,0.4444444444444444,10.0,13.0,9.0,8.0,-0.2,0.6324555320336759,0.5,0.1,0.3,0.46153846153846156,0.6602252917735248,0.25,0.5384615384615384,0.07692307692307693
2002Q3,8.0,4.0,False,7.787311466788219,0.75,0.75,0.625,0.375,0.75,0.7058823529411764,0.5624999999999999,0.375,0.75,6.0,5.0,3.0,6.0,0.16666666666666666,0.408248290463863,0.0,0.16666666666666666,0.0,0.2,0.44721359549995804,0.0,0.2,0.0
2002Q4,19.0,5.0,False,7.820978734888797,0.5789473684210527,0.8421052631578947,0.9473684210526315,0.631578947368421,0.42105263157894735,0.8142414860681113,0.93859649122807,0.631578947368421,0.42105263157894735,16.0,18.0,12.0,8.0,-0.125,0.5,0.5,0.0625,0.1875,0.5555555555555556,0.5113099925649136,0.0,0.5555555555555556,0.0
2003Q1,12.0,5.0,False,8.0908387356842,0.8333333333333334,0.9166666666666666,1.0,0.5,0.5,0.9019607843137253,0.9999999999999999,0.5,0.5,11.0,12.0,6.0,6.0,-0.36363636363636365,0.504524979109513,0.0,0.0,0.36363636363636365,0.08333333333333333,0.6685579234215214,0.8,0.25,0.16666666666666666
2003Q2,18.0,7.0,False,7.826450685337736,0.6666666666666666,0.6111111111111112,0.8333333333333334,0.5,0.3333333333333333,0.5424836601307189,0.8055555555555555,0.5,0.3333333333333333,11.0,15.0,9.0,6.0,-0.2727272727272727,0.6466697906828633,0.4,0.09090909090909091,0.36363636363636365,0.4666666666666667,0.7432233529572067,0.36363636363636365,0.6,0.13333333333333333
2003Q3,10.0,5.0,False,7.969465271451942,0.9,0.6,1.0,0.6,0.4,0.5294117647058822,0.9999999999999999,0.6,0.4,6.0,10.0,6.0,4.0,-0.5,0.5477225575051661,0.0,0.0,0.5,0.3,0.8232726023485646,0.5714285714285714,0.5,0.2
2003Q4,24.0,6.0,False,8.039344450904094,0.7916666666666666,0.5416666666666666,0.7916666666666666,0.4583333333333333,0.4583333333333333,0.46078431372549006,0.7569444444444443,0.4583333333333333,0.4583333333333333,13.0,19.0,11.0,11.0,-0.07692307692307693,0.2773500981126146,0.0,0.0,0.07692307692307693,0.2631578947368421,0.5619514869490164,0.2857142857142857,0.3157894736842105,0.05263157894736842
